1.046069e-41,-0.1297789,-0.2058233,0.1564418,-0.1149665,-0.1958432,0.0727134,-0.07559017,0.1836081,-4.417019e-40,0.01609623,2.74136e-41,-0.170584,0.002828196,0.1386955,-0.1506789,-0.102603,0.1593684,-0.04502818,0.1389475,0.005922239,-0.04684761,-0.1611757,0.04908228,-0.1550979,0.1103729,-0.2296898,-0.04612613,0.1439829,0.1615412,-0.1525814,6.875876e-08
1.220517e-40,-0.1048045,-0.1843676,0.1453706,-0.09657017,-0.2509201,0.04925343,-0.06860305,0.1929807,-9.571009e-41,0.05070733,5.436478e-41,-0.1466039,-0.0003910135,0.06857456,-0.1496835,-0.01629278,0.2269755,-0.009932632,0.2389878,0.007038606,-0.02755196,-0.2026286,0.02011106,-0.1828754,0.1532234,-0.2618182,-0.02816182,0.1647487,0.06321117,-0.1679734,9.93273e-07
-1.479295e-40,0.318268,0.1855692,-0.3015603,0.1006461,0.1986549,-0.1165746,0.03672328,-0.409675,3.394884e-40,-0.148029,5.317507e-41,0.1996545,3.058312e-05,-0.05407934,0.1102582,0.04009565,-0.3991231,-0.02675956,-0.2920781,-0.002728844,0.04457982,0.1601384,-0.06569684,0.1651939,-0.1697548,0.2320941,0.0260815,-0.1914852,-0.1591987,0.1446712,3.690979e-07
1.307664e-40,0.190527,0.136022,-0.3204309,0.238085,0.2163662,-0.1303285,0.0359877,-0.346437,8.054523e-41,-0.1017509,1.788183e-40,0.1353296,-0.01683621,-0.05829604,0.1087744,0.06855727,-0.3483144,-0.00992458,-0.2575027,0.0009144674,0.03975513,0.1628699,-0.07982234,0.1731207,-0.1157743,0.2770274,0.02290298,-0.08313675,-0.1477199,0.160949,6.922937e-07
2.06103e-41,-0.1581579,-0.2810603,0.2146901,-0.1243703,-0.2950406,0.04920237,-0.09312819,0.2653535,1.057728e-40,0.1291697,7.416092e-41,-0.2308853,-8.746174e-14,0.05372364,-0.1711245,0.01509822,0.2670111,-0.001024012,0.3048513,0.002127766,-0.04305954,-0.2328748,0.0444355,-0.2256289,0.1963235,-0.3323889,-0.03425083,0.2339,0.02980968,-0.2213535,-1.499996e-08
-1.863026e-41,-0.03529426,-0.2191804,-0.0921334,-0.1083362,-0.2534536,0.01310182,-0.102256,-0.0412881,-1.27083e-14,-0.04738755,-1.768943e-40,-0.2154659,-0.1088724,0.08483327,0.0003591684,0.1188032,-0.07931585,0.07783379,-0.1686681,-0.0003424867,-0.04746572,-0.2065131,0.09918055,-0.2438824,-0.1345391,-0.1905727,-0.02578712,-0.2402054,0.04948984,-0.2220397,-1.181077e-05
8.700662e-42,0.09745228,-0.1990219,-0.05567324,-0.1940898,-0.3415398,-0.0427833,-0.1346176,-0.02517286,-6.436984e-21,0.04684046,-1.457995e-40,-0.1193876,0.0210723,0.006084486,-0.05804628,0.02111315,-0.01309146,0.1131737,-0.02011345,-0.005184127,-0.06196364,-0.2757442,-0.1385405,-0.2161106,0.02158626,-0.3751198,-0.04389021,0.08830015,-0.05378461,-0.2441029,-4.635629e-07
1.465058e-41,-0.2356737,-0.1790048,0.3410405,-0.09487733,-0.1785615,0.06824759,-0.04699441,0.07567888,-2.970936e-35,0.2202061,5.409152e-41,-0.1554162,0.001907974,0.1613682,-0.2518972,-0.04469895,-0.00469367,-0.008970536,0.1407155,-0.0009676954,-0.004438518,-0.1350061,0.1404279,-0.1316926,0.08454441,-0.2237339,-0.01296751,0.1383587,0.1335134,-0.1390791,-7.617196e-08
2.893261e-41,-0.1002785,-0.1175764,0.04285092,-0.04591895,-0.1201959,0.05254848,-0.0303233,0.09156451,1.472639e-40,0.1191497,8.559131e-42,-0.1463441,0.0003181668,0.1114526,-0.1040773,-0.03329209,0.08517861,-0.02197044,-0.004387558,-0.0006858176,-0.01464849,-0.07479746,0.1014164,-0.09039763,0.03148436,-0.1478361,-0.008367493,0.09965394,0.08576407,-0.07864772,6.360706e-07
-1.129587e-41,-0.143666,-0.2338939,0.08392644,-0.05502572,-0.1193228,0.0917749,-0.06060942,0.07035242,-1.004311e-40,0.1006246,3.913126e-41,-0.1142861,-0.0406191,0.01561817,-0.1374398,-0.04477403,0.05484358,-0.004106408,0.162022,0.001523276,0.0008190058,-0.08901878,0.05229995,-0.07745227,0.03055825,-0.1487236,-0.00730792,0.06890529,0.1007735,-0.090083,-2.509587e-07
-6.530191e-41,0.1752529,-0.2072149,0.2017244,-0.05961132,-0.3130565,0.03851438,-0.09905639,0.05173174,-1.215486e-41,0.07191458,1.138835e-41,-0.1747104,-0.008359829,0.1166682,-0.04497421,-0.01768143,0.1007995,-0.03754608,0.03824109,0.002538974,-0.06258596,-0.2455022,0.04104458,-0.1859876,0.06333403,-0.3169161,-0.02976584,0.1041058,0.02809003,-0.2078822,-6.468796e-08
4.487798e-41,0.1771134,0.356665,-0.3798765,0.1534093,0.4180052,-0.08897899,0.1214463,-0.4239915,5.012725e-41,-0.1457657,-4.039103e-41,0.2847482,-1.254631e-36,-0.05537708,0.1994035,-5.13976e-18,-0.4398074,-1.959348e-35,-0.3918856,-0.005072384,0.05095531,0.3359339,-0.05093437,0.3124681,-0.2484591,0.4548101,0.04306363,-0.268763,-0.06532995,0.3005433,6.663411e-07
-5.962525e-42,0.09890654,0.1355384,-0.3349193,0.1137122,0.1614722,-0.09400979,0.02940402,-0.3724782,8.472251e-41,-0.1529051,-5.099325e-41,0.1416912,0.0001927757,-0.1300626,0.1841023,0.03302964,-0.4220709,0.008181485,-0.2327647,-0.002152184,0.02702249,0.1672717,-0.05860243,0.09873036,-0.1514671,0.2002309,0.01215959,-0.2505301,-0.139193,0.1099074,1.088975e-06
4.815702e-41,-0.07438613,-0.1786425,0.0926844,-0.1835653,-0.1833813,-0.00272468,-0.04755151,0.08026297,2.08247e-41,0.08163981,4.652311e-42,-0.1804595,-0.03243122,0.1012063,-0.199519,-0.1636556,0.09021835,-0.04294175,0.212294,0.001709009,-0.0740128,-0.1441995,0.04287999,-0.1191696,0.07672204,-0.2310004,-0.02304755,0.1836479,0.1078024,-0.1359094,-2.666769e-07
-1.131058e-40,0.1367905,0.1304564,-0.05780389,-0.05853045,0.01367147,-0.06831662,-0.03566746,-0.0288207,-8.210208e-42,0.05178973,2.183503e-41,0.1087975,-0.01898865,-0.01835573,0.02024876,0.06145237,-0.01601125,-0.01942129,0.2386121,0.0005590487,-0.03334614,-0.01846167,0.01233013,0.02923074,0.2034302,0.03483802,-0.04208204,0.2222502,-0.07038485,0.09505425,-5.568857e-06
-5.481459e-41,0.03951061,-0.005283331,-0.01904295,-0.08860818,-0.04355591,0.180563,-0.05669439,-0.02343119,-2.737052e-24,0.06892452,5.77321e-40,0.03529859,-0.06690931,-0.05949182,-0.02179588,-0.04551743,0.114197,0.03539315,-0.1865448,-0.007019139,-0.02097512,-0.08730707,-0.1203161,-0.06196692,-0.1614061,-0.08625054,0.01875835,-0.1207778,-0.1000464,-0.08055109,1.147285e-07
