-0.04312342,0.03499687,-0.0873976,0.1653476,-0.06779256,-0.06445827,-0.2871083,0.01105503,-0.1580566,-0.005065403,-0.1427691,-0.08095894,-0.1399289,-0.02625238,-0.1757406,-0.118008,-0.1319591,-0.1069355,-0.1172194,-0.1787955,-0.107063,-0.4238256,-0.1116008,-0.01714445,0.03126094,-0.04569532,0.06544389,-0.2556879,-0.3109327,0.01929386,-0.07273629,-0.02087273,0.06874771,-0.2645664,-0.03518227,-0.3539634,-0.07707638,-0.0008152592,0.1047476,0.2841583,-0.05681757,-0.001660463,-0.0727754,-0.1532279,-0.2075972,0.02520121,-0.05188524,-0.06331928,-0.2907548,-0.0436214,-0.09490387,-0.1978226,-0.0901968,0.03639157,-0.06075066,-0.01378891,-0.05500515,0.1049526,0.1609538,-0.04613359,0.06645535,-0.04346148,0.061567,-0.08399725
-0.04738534,0.1518256,0.1201114,-0.06462458,0.08472238,-0.1788191,-0.6449753,-0.07462603,0.01783351,-0.004190693,-0.6186019,0.07422674,-0.1077294,0.07836933,-0.04612165,0.01581948,-0.02493639,0.02453041,-0.1599982,-0.1654906,-0.5395984,-0.5677788,0.3724449,0.03146932,-0.5512636,-0.04212898,-0.00773592,-0.6403781,-0.2846052,-0.005580921,0.09094348,0.1259265,-0.009329697,-0.6048899,-0.1428139,-0.4015963,0.06582859,0.1671221,0.0403434,-0.2092471,-0.07733162,0.09577582,0.08216061,-0.2906473,-0.5455013,-0.2432516,0.1318953,-0.01362393,-0.4130702,-0.02377027,0.05633568,0.05949922,-0.1199935,0.05134852,0.01302376,0.02477805,0.1939921,-0.004687473,-0.005066897,-0.3389972,0.04251408,0.06153217,-0.04100226,-0.04924418
0.009249462,-0.08318963,0.07502748,-0.05641882,0.07225945,0.04515125,-0.5430759,-0.2212919,0.02187659,0.02276675,-0.5002797,-0.003841835,-0.2573247,0.106788,-0.04022057,-0.1745882,-0.001239867,-0.06836879,0.0292863,-0.5009157,-0.1600138,-0.4583603,0.2089558,0.01182962,-0.4905671,-0.02887849,0.001575275,-0.5597396,-0.1217517,-0.007139822,0.1696045,0.1960855,-0.1648784,-0.5908335,-0.003409001,-0.2837104,0.01967866,-0.083426,-0.05397518,-0.1112963,-0.02131302,0.1730228,0.120943,-0.09374148,-0.4725371,0.2635754,0.05000713,0.005051144,-0.3939834,-0.01293024,-0.1379112,-0.001719236,-0.4441737,0.07128832,-0.04741304,0.01303098,0.0358054,-0.04165313,-0.07421695,-0.08678148,0.005283909,-0.2372914,0.05244067,-0.1134016
0.01480269,-0.03387317,-0.08778384,0.002902295,0.06194428,-0.04076727,0.001957776,0.07356045,0.1116202,-0.3122559,0.005130539,0.02478818,-0.1405429,0.0503209,-0.05465356,-0.05120359,-0.0109174,-0.02141628,-0.05404153,-0.07977903,0.01177136,-0.007778218,-0.1935113,-0.08474695,0.0909435,-0.01200838,-0.0209533,-0.001724205,0.006461851,-0.2744653,-0.004512198,-0.2417619,0.009069351,-0.004028199,0.07064365,0.003196004,0.006089681,0.09947919,-0.0108417,-0.09837485,-0.0623728,-0.0899462,0.0408011,0.007126893,-0.006124995,-0.08547729,-0.1276203,-0.05286143,-0.01900591,-0.03386783,-0.02405312,-0.04477489,0.002994495,-0.2214548,-0.04384773,-0.04558528,-0.01576247,-0.2561785,-0.06696163,0.002776764,-0.2881417,-0.06719144,-0.1875371,0.05762242
0.2674579,-0.05993347,-0.1816108,-0.1001051,-0.01410866,0.263227,0.02826248,0.05849076,0.139262,-0.04178802,-0.0353395,-0.05480553,-0.1637551,0.1656191,0.1105174,-0.1477274,0.4113629,-0.1341438,-0.1214491,-0.02127471,-0.0622059,0.0286186,-0.1360971,0.3688972,0.09332421,0.2234781,-0.02384444,0.003342024,0.05372586,-0.0641584,0.0374478,-0.1629663,-0.05844957,-0.0484309,-0.07512848,0.02189414,-0.1970503,-0.08316705,0.01256817,-0.05420983,0.123188,0.3507493,-0.2487166,-0.2063365,-0.04612464,-0.1661167,-0.2203392,0.04842477,-0.0002432795,0.4945378,0.1240359,0.2387833,-0.04892362,-0.1061986,-0.06513321,-0.02521922,-0.1611046,0.04318523,-0.1041745,0.02541652,-0.1640334,-0.02718382,0.004941401,-0.06333811
0.51511,0.1537132,-0.1889642,-0.1238775,0.07621086,0.2646838,0.2115362,0.06877691,0.2577192,-0.06484684,0.04097621,-0.2189039,-0.2531507,0.1568734,0.5238804,-0.3024713,0.6023743,-0.229697,-0.3137312,0.3749924,0.02738836,-0.4249202,-0.2422179,0.2168963,0.07848872,0.1037696,-0.05176866,0.2901002,-0.1333946,-0.09009072,0.03829608,-0.1973704,0.05712136,0.2897015,-0.2744566,0.4670661,-0.1829886,0.1225663,-0.05893845,-0.08040643,0.2958898,0.0883077,-0.2800111,-0.2672515,0.5107872,-0.1836846,-0.07610946,-0.001958452,0.2773409,0.4001449,0.1059374,0.1799942,0.1226495,-0.2292193,-0.2883301,-0.03244395,-0.3202097,0.009242182,-0.06459653,0.02126106,-0.3001075,-0.02750842,-0.05968321,-0.2972439
0.05766939,0.04805826,-0.1236953,0.02279254,-0.06688306,0.06193079,-0.02558478,0.08684662,0.007087248,-0.0299057,-0.007629236,-0.1334286,-0.05476523,-0.1076197,-0.08182457,-0.06371669,-0.1244149,0.02014511,-0.003159131,-0.07550956,-0.006330719,-0.01863346,-0.04789185,0.04302333,0.03455289,0.003074245,0.008219505,-0.004632939,-0.09998848,0.007388095,-0.1205938,-0.07368053,0.1246953,-0.02073699,-0.1017606,-0.02228085,-0.1897222,0.1080492,0.01938452,-0.06141343,-0.09194433,-0.04822679,-0.01378758,-0.08152474,-0.007012111,-0.05837945,-0.1793199,-0.02730512,-0.01483818,-0.004168769,0.03658463,0.07616938,-0.008968662,-0.1850547,-0.09832457,0.08883506,-0.1244202,-0.07411114,0.09537367,0.01844829,-0.04776301,-0.07146219,-0.1923788,-0.08601736
-0.005565655,-0.03189051,0.1393147,-0.0001112881,0.1250206,-0.2046112,-0.7726371,-0.1121821,0.05972029,-0.02321942,-0.5171158,-0.05333476,0.1402266,0.06323606,-0.0265583,0.05617669,0.01617295,-0.01730748,0.4157059,-0.2140035,-0.4641372,-0.7058856,-0.4267722,0.02119899,-0.7575168,0.007544958,0.01437355,-0.7855316,-0.3202193,-0.04496864,0.4151945,0.09860659,0.1501666,-0.7160355,0.01119642,-0.4577506,0.06363966,0.01250991,0.1081191,-0.2343224,-0.04401299,0.2059172,0.1498646,0.3100693,-0.5751047,0.5195522,0.0774015,-0.02405352,-0.4379418,0.02857381,0.0528566,0.06911641,-0.178217,0.0337153,0.01471545,0.1219827,-0.1542138,0.01009396,0.01682198,-0.2919667,0.1070941,0.1402929,-0.07344403,-0.01946048
-0.1915314,0.009456763,0.1645441,0.2648555,0.1251512,-0.1379978,-0.1698958,0.0235792,-0.1345537,0.1794104,-0.07088919,0.1790036,0.05436511,-0.08674324,-0.2423192,0.1304795,-0.3100691,0.08819992,0.1299396,-0.2234324,-0.1016179,-0.2991205,0.06105371,-0.180821,-0.02187783,-0.1633991,0.1465303,-0.1506787,-0.275138,0.2924627,0.02017434,0.3205636,0.0657361,-0.1514653,0.2486534,-0.2720005,0.2629936,0.01293387,0.1811009,0.1786024,-0.1564279,-0.2641333,0.2139249,0.277357,-0.1255206,0.07940144,0.4105885,-0.1585253,-0.2635423,-0.3070976,-0.1519325,-0.2159936,-0.05726418,0.4615546,0.09403453,-0.1625595,0.2214769,0.3522049,0.3560333,-0.09875017,0.3325282,-0.1576609,0.3669656,0.1287851
0.6855799,-0.009870176,-0.3410162,-0.07318737,-0.02844901,0.2087274,0.1598607,0.07840803,0.1498559,-0.1253918,0.05452425,-0.1634255,-0.2170811,0.2881019,0.04997132,-0.187048,0.1358187,-0.1594168,-0.2304147,0.04785184,0.07359525,0.2408693,-0.2046055,0.257173,-0.009044702,0.2092239,-0.08811503,0.08943775,0.01956592,-0.1186661,0.2281238,-0.2175179,0.02573104,0.08391416,-0.1470195,0.1128155,-0.2772401,0.008867353,-0.1056366,-0.135248,0.0849123,0.4322944,-0.2131925,-0.318758,-0.1073997,-0.223859,-0.2951099,0.3546515,0.2460318,0.2404088,0.1231674,0.2369305,0.02517931,-0.2206657,-0.1756979,0.1810147,-0.2633403,-0.1501539,-0.1336709,0.1899453,-0.3331287,0.003679814,-0.079013,-0.1618014
