-0.008696643,-0.01878995,0.0008772091,-0.0264604,-0.0623657,0.0447715,0.03923966,-0.0338748,-0.07193194,0.01604069,-0.1016183,-0.03779254,0.234084,0.02006104,-0.0003198082,-0.03242665,-0.04076734,-0.02014271,0.06229263,-0.01035851,0.001697873,-0.1217024,0.04775938,0.02007077,0.01336021,-0.0468329,0.05521424,0.08356255,0.09153343,0.003480251,0.03863741,0.02818895,0.02405027,-0.002695893,-0.08184664,-0.007739841,0.06490569,-0.04023955,0.2270734,-0.0518212,-0.02119253,0.05019054,0.04400083,0.02483709,0.1127346,0.07672405,0.1512231,0.04248527,-0.04976975,0.1479806,0.03591955,0.04797925,-0.009388812,0.03236821,0.1729,-0.03325544,-0.09019444,-0.08230417,0.04633988,0.01443633,-0.001111065,0.1136229,-0.1040065,0.02739695,0.1335797,0.1235617,-0.04687447,0.09592147,-0.01260948,0.01661564,0.2202329,0.008137377,0.05495593,0.07122671,0.004759479,0.03107607,0.03154078,0.007927634,-0.0272847,0.05738875,0.1209399,0.08234242,0.02981696,0.1087237,-0.06440526,0.05282891,0.1317164,-0.02841407,-0.09005886,-0.03000623,-0.02436548,-9.320967e-05,-0.019838,0.06855627,-0.002956282,0.06036162,-0.007721994,-0.008481158,-0.02296162,0.06479584,-0.04110279,0.1223114,-0.09903616,0.00814616,0.1029666,-0.01414915,-0.03372133,0.04786885,-0.01763697,0.03305439,-0.02208709,0.1349051,0.04169753,0.08456793,-0.00285752,0.05526729,0.03649988,-0.09610198,0.04791314,-0.003289473,0.08674265,-0.01782704,0.02297996,0.06511994,-0.006094562,-0.04693126,0.04092225,0.02035608
-0.06030464,0.0256961,-0.0466428,-0.02925742,-0.03691959,-0.077151,-0.01697164,0.01220508,-0.03916995,0.06522011,-0.07593294,-0.03575068,0.192686,0.02906667,0.04903997,-0.01260494,-0.05658866,-0.0002779567,0.08403511,0.01006797,0.002710136,-0.0259237,-0.01881302,0.06686457,-0.02234615,0.01483921,-0.01644417,0.02207304,0.08186496,0.02199876,-0.04721206,0.04350442,0.007559311,0.003033316,-0.0559301,-0.01148423,0.03959892,-0.06141811,0.09436196,-0.09298412,-0.03287238,-0.006427429,0.06454398,-0.05023803,0.0695178,-0.01724264,0.08552702,0.005814496,-0.06347947,0.0936612,-0.01171687,0.01465436,-0.02605263,-0.04474694,0.1202142,0.01531015,-0.02318665,-0.07990519,0.01589343,0.03206677,0.02208307,0.1173293,0.005601346,0.008340671,-0.01347355,0.09687203,0.003850982,0.07757731,-0.03175656,-0.05451984,0.08939148,0.0200228,-0.01985683,0.0453116,-0.01769326,0.02778998,0.04584061,0.02685663,-0.0725656,0.09185739,0.06411817,0.05574818,-0.03986913,0.1010961,-0.01404209,0.1019629,0.05319778,-0.02090768,-0.00107402,-0.06253285,0.0154504,0.001396718,-0.06804059,-0.06041864,-0.0364108,0.06313081,0.06364739,0.01420109,-0.03965729,0.04364539,-0.006182562,0.05792157,-0.0346607,0.01929661,0.1024934,0.008240849,-0.001956481,0.05236324,0.06396138,0.04320749,0.04310993,0.08326644,0.01278249,0.06602548,0.03566964,0.06976175,0.1033489,0.001222409,0.09583618,-0.006331846,0.08991885,-0.02552146,0.02427393,0.07771271,-0.06695242,-0.0231909,0.07950934,0.0307334
-0.07313655,0.01290264,-0.04934678,-0.06665412,0.002257482,-0.05375116,-0.0225509,0.05384906,0.000161365,0.0408215,-0.06398148,0.01960484,0.05608332,0.01117138,0.02631742,-0.03994492,-0.05276334,0.02198553,0.06172655,-0.0150271,-0.01050303,0.03271065,-0.04865163,0.04561923,-0.04812583,-0.07183179,-0.04956137,0.02022987,0.04626692,0.008233464,-0.07219308,0.04213178,0.01137396,0.04382221,-0.04453388,-0.05670548,0.04109852,-0.03726152,0.04841362,-0.08598449,-0.0291091,-0.05566288,-0.02229579,-0.06212221,0.04281785,-0.02755636,0.01140515,0.0465924,-0.06594209,0.03835427,-0.01585706,0.02721627,0.004692398,-0.08795863,0.02337128,0.05873869,0.0052342,-0.07158227,-0.0004058304,0.05697577,-0.01168867,0.1022008,0.01744584,-0.02740842,-0.02965307,0.1116973,0.02972328,0.04192742,-0.03602673,-0.1000909,0.08782794,0.01890162,-0.0368851,0.06821143,0.02179357,0.02590374,0.03504157,-0.008429509,-0.009896792,0.07999825,0.02551376,-0.001817426,-0.04061721,0.08749817,0.01708827,-0.001520395,0.05675679,0.027328,0.02945948,-0.06152568,0.01202453,0.01242385,-0.0875135,-0.09641089,-0.0369406,0.09379358,0.06470238,0.06036864,-0.07146623,-0.02842991,0.0260466,0.06938304,-0.06703972,0.07614458,0.08656237,0.02588472,-0.03315424,0.003298041,0.1078575,0.05178111,0.03840582,0.06401886,0.04992617,0.02214861,0.02652797,-0.009653391,0.09592805,0.04736341,0.06877667,-0.01063429,0.1020804,-0.04424895,0.0416401,0.01550094,0.004048091,-0.007113107,0.07018778,0.03283206
-0.05298077,0.0009371958,-0.04026441,-0.0336359,0.0009628936,-0.08627618,-0.04778046,0.06302615,0.03519329,0.05529344,-0.042067,0.09138095,0.06962395,0.02916308,0.05415446,-0.0237374,-0.03494061,0.06896345,0.05941213,0.04294021,0.04887667,0.06752338,-0.04910499,-0.01208666,-0.04462242,0.01386331,-0.04393106,-0.005241549,0.01416318,0.01598264,-0.05758025,-0.000892864,-0.0001155789,0.06988589,-0.01415205,-0.06249312,0.006819988,-0.006109299,0.07627514,-0.07264716,-0.005880401,-0.06233149,0.02759006,-0.03611503,0.005962107,-0.04947799,0.01992462,0.004068116,-0.0593309,-0.002472385,-0.01774925,-0.0129564,0.02036758,-0.08816499,0.03334317,0.04790982,0.06897122,-0.05679435,-0.002394836,0.03383072,0.02523467,0.06470361,0.04008517,-0.03675923,-0.09707698,0.07957773,0.03458318,0.005728671,-0.01580661,-0.08631303,0.04654932,0.06962044,-0.03702668,0.0564514,-0.02885141,0.03374844,0.01196746,-0.003364301,-0.002310622,0.04904502,0.04998754,0.01797637,-0.0324578,0.05928755,0.04437225,0.02599174,0.0334275,0.03517587,-0.001054714,-0.03359642,0.0132529,0.001469828,-0.0617363,-0.09077159,-0.03201481,0.06193236,0.1119877,0.03338816,-0.04310996,-0.01727202,0.04490672,0.0337055,-0.0365818,0.07425082,0.06156699,0.02943432,-0.03144366,-0.009482005,0.1254645,0.02476298,0.03828456,-0.05324833,-0.03674643,0.01028196,0.01516116,-0.02873311,0.05890546,0.0965175,0.0603688,0.01132157,0.08102418,-0.01348826,0.01956964,0.03874509,-0.05754226,-0.01429696,0.06722166,-0.02920277
-0.05344314,-0.01586963,-0.03365884,-0.02387855,0.01150623,-0.1074704,-0.0768649,0.04244316,0.07098529,0.05255637,-0.02047487,0.1369048,0.04507839,0.01702711,0.05546632,-0.01956027,-0.07344151,0.03934481,0.03601811,0.0634731,0.0139647,0.0807006,-0.05625849,-0.03890372,-0.02220301,0.005780222,-0.05845923,0.005053963,-0.01543102,0.03463895,-0.07229311,0.001207862,-0.004752101,0.09028578,0.008056614,-0.05723431,0.01055007,0.01272082,0.0588293,-0.04439496,0.02500525,-0.05585143,0.02570839,-0.0533119,-0.0175417,-0.07283498,-0.04773556,-0.003843853,-0.07938014,-0.01524258,-0.02260281,0.01273489,0.03047855,-0.09102128,-0.01988003,0.03688319,0.1039928,-0.03902987,-0.02252892,0.04541347,0.04161058,0.02891576,0.02279037,-0.03798474,-0.112115,0.05297537,0.0464457,-0.02134162,-0.008355503,-0.08313261,0.004807974,0.03279043,-0.04162658,0.04294003,-0.03132133,0.02356202,-0.009039877,-0.006766464,-0.009285717,0.04051812,-0.001227795,0.02328491,-0.02794076,0.01220993,0.06755896,-0.02150056,0.02470753,0.07114854,0.01110905,-0.01671279,0.03128275,-0.004306736,-0.06082992,-0.0915172,-0.01413791,0.0470433,0.08606452,0.03379093,-0.02781883,-0.06704719,0.04366132,0.01306821,0.04759936,0.07629461,0.04023717,0.03431745,0.0175172,0.001729241,0.1547024,0.02353458,0.03363546,-0.0639112,0.01005922,-0.006879682,0.002324203,-0.03510887,0.04030066,0.1140845,0.03922327,0.01248304,0.05779801,-0.01191494,0.01413786,-0.02112266,-0.01075066,-0.04372112,0.02775383,-0.00992901
-0.045334,-0.02687833,-0.02185334,-0.007343303,0.03748356,-0.01594665,-0.07965395,0.0005482693,0.07762631,0.05398695,0.01063124,0.1208606,0.008505972,-0.01085481,0.0558937,-0.03567877,-0.04886837,0.005872432,0.02065875,0.0151935,0.03192004,0.08883867,-0.07362917,-0.02117977,-0.0281786,0.05507038,-0.08787196,-0.01343393,-0.07394259,0.09753865,-0.08393969,-0.01416817,-0.01101483,0.06422869,0.06095481,-0.04865697,-0.0219437,0.0338155,0.04917003,-0.06831212,0.02879364,-0.02528823,-0.0155568,-0.01113719,-0.06175683,-0.1115328,-0.08200204,-0.07005818,-0.006534494,-0.03510834,-0.03412497,-0.05805827,0.01687563,-0.1039176,-0.06130764,0.007182779,0.1048607,-0.008555122,-0.03791589,0.03102918,-0.01743136,-0.03405314,0.02062177,-0.02055195,-0.1543862,-0.02053866,0.05049731,-0.0579446,-0.007343245,-0.07760169,0.02890441,-0.0002681506,-0.05340796,-0.01053315,0.01916753,-0.01859394,-0.0504772,0.02906046,0.004481051,0.008301762,-0.001426291,-0.00138858,-0.04057484,-0.05089818,0.06476893,0.00634399,0.02850678,0.07468034,0.01944727,-0.009956559,0.01322494,-0.02537963,-0.0315305,-0.09542778,-0.01229993,0.001712033,0.1307956,0.05144959,0.01693433,-0.0697314,0.05564386,-0.0208064,0.09384948,0.05846776,0.02941647,0.02212273,0.01640467,0.002410891,0.1240324,0.008936141,0.02739337,-0.1133641,0.0183993,-0.01737523,0.004735626,-0.0875272,0.01168663,0.1345589,-0.009245503,0.02962532,0.01101234,0.02588952,0.02787687,-0.07244086,0.006717178,-0.02665742,0.02690294,-0.06266869
-0.0266613,0.008600297,0.005087777,0.03920262,0.04863993,-0.07675134,-0.1102986,0.0273131,0.09795944,0.06593817,0.06981804,0.06468163,0.0631434,-0.05440226,0.04633017,-0.01621341,-0.06670554,-0.05238307,0.02952409,-0.01912677,0.06128177,0.09918457,-0.06543021,-0.05531614,-0.04101413,0.05999448,-0.08650906,0.002326607,-0.1129836,0.150226,-0.07965615,-0.05232608,-0.0181458,0.03040868,0.08325443,-0.03480401,-0.08621075,0.07121051,0.1168232,-0.04709774,0.0614071,0.05390507,-0.03844951,-0.03728319,-0.06460347,-0.1347441,0.02122533,-0.04571813,0.001382647,-0.005251349,-0.03765326,-0.08014723,-0.0107811,-0.08318828,-0.06682032,-0.007618406,0.09794518,0.04569783,-0.06431672,0.02033099,-0.05105881,-0.06711575,0.007241637,-0.01863386,-0.185368,-0.06997205,0.05968649,-0.05790499,-0.003220693,-0.02832977,0.113499,-0.01843398,-0.07320877,0.03075696,0.03083276,-0.05354609,-0.03372928,0.02076813,0.08836528,-0.05863133,-0.02237074,-0.001413565,-0.03908012,-0.06367322,0.07938006,-0.007379077,-0.02931544,0.08397134,-0.008261997,0.0152866,0.01505227,-0.03159529,0.004802332,-0.07967363,0.01502358,-0.04077912,0.1445384,0.09202195,0.0314248,-0.08716636,0.03741759,-0.05050056,0.1075642,0.01219575,-0.0008618918,0.02133235,0.09107488,-0.04136168,0.02825272,-0.01422891,0.01594983,-0.1564273,-0.04746399,-0.01833467,0.002472768,-0.1126171,-0.06801447,0.1137345,-0.08668858,-0.02641182,-0.04319876,-0.006231227,-0.004596191,-0.0898324,0.03603963,-0.02746113,-0.03841603,-0.07828867
-0.003631594,-0.01052723,0.0129893,0.04458682,0.06739938,-0.0690743,-0.02938896,-0.04162219,0.04621451,0.01342356,0.07728451,-0.02804082,0.04003926,-0.004436616,-0.02096697,0.04442187,-0.06170052,-0.08127701,0.03664753,0.01274364,-0.02216768,-0.009991961,-0.01221255,-0.07815005,-0.01034457,0.05002531,-0.06915229,0.03942925,-0.122927,0.09950238,-0.007765384,-0.06180202,-0.01557256,-0.07939346,0.06269777,0.05753735,-0.04218202,0.06247004,0.1012198,0.02553151,0.0333305,0.1525459,-0.02407528,0.02748302,-0.003622615,-0.06427164,-0.02644648,-0.04170796,-0.0394591,0.09333996,-0.006245409,-0.03404047,-0.02342071,-0.01319426,0.0406056,-0.04884375,-0.03332292,0.04208709,-0.04737822,-0.01708597,-0.02361901,-0.09134444,0.03373921,-0.009942126,-0.06070109,-0.08000042,-0.002481285,-0.02948743,0.01033869,0.03557931,0.03561958,0.008466476,-0.05491928,0.0413917,0.01199258,0.01867017,-0.08062202,0.02323392,0.1289106,-0.1028166,-0.04938742,0.01670902,-0.03190354,-0.1132423,0.005778601,-0.01467335,0.001657718,0.02922076,0.02153244,0.05118521,0.04008743,-0.03230217,0.05109877,0.02870375,0.02629737,-0.04550275,0.02606787,-0.03052674,0.03893634,-0.0308493,-0.02158925,0.002717411,0.05620288,-0.04091205,-0.02480307,-0.001755557,0.08023113,-0.02002615,-0.07041249,-0.03856673,-0.05133263,-0.08509978,-0.004481022,-0.02520207,-0.006996067,-0.04766462,-0.1092957,0.004321859,-0.05283018,-0.01865861,-0.09163298,0.008088859,-0.01191901,-0.1093604,0.0438887,-0.03463952,-0.09021788,-0.1259911
-0.002824359,-0.0055682,0.02230246,0.06006901,-0.02326097,-0.03238963,0.01430343,-0.08610974,-0.001369608,0.01503597,0.04641953,-0.05843115,0.08073263,-0.02549648,0.002110681,0.06036903,-0.0460347,-0.06856298,0.01179342,-0.0278416,0.04493154,-0.04393554,0.01241433,-0.02647489,0.02159232,0.04182663,-0.04103011,0.07354582,-0.07334693,-0.0004025884,0.02953326,-0.04828843,0.006583732,-0.08566605,0.06259907,0.09228632,0.003719862,0.02464077,0.1174405,0.02300218,0.01978475,0.1096763,0.04490938,0.01813743,0.01550935,0.001483237,0.02770806,0.02097403,-0.03017419,0.02839461,0.0001439441,0.02740227,-0.05516228,0.0258515,0.005792555,-0.04376645,-0.04476763,0.04580306,-0.003104182,-0.03361307,-0.0009963401,-0.06618524,0.006241997,0.02591488,-0.02634042,-0.05606499,-0.02163278,0.01894081,0.02036361,0.066278,0.1210391,-0.0538127,-0.0275142,0.02153996,-0.002816584,0.006996499,-0.05388961,0.03538522,0.05374413,-0.08578787,-0.02775907,0.009529016,-0.02598166,-0.04361584,-0.03561597,-0.01107628,0.00297582,-0.009610104,0.002538137,0.04543628,0.09094771,-0.0005754444,0.06989145,0.06489757,0.007784551,-0.09292126,0.0605686,-0.04083533,-0.002374689,0.02642125,-0.0008075113,0.01166314,0.06467817,-0.1017104,0.007365913,-0.02227205,0.04541772,-0.0294412,-0.09471007,-0.02019001,-0.04954107,-0.05540302,-0.01123934,0.03399541,0.001470554,0.07499743,-0.07708401,-0.05871725,-0.03477554,-0.03941292,-0.07365455,0.003663566,-0.02983025,-0.05364344,0.09180826,-0.0100981,-0.05791747,-0.05034628
0.005393791,-0.005176492,0.01472916,0.05080389,0.01747371,-0.04292174,0.0677233,-0.02748852,-0.01866144,0.007407595,-0.003223029,-0.05437047,0.09588888,-0.03779325,-0.04261208,0.03906273,0.0004875369,-0.1196851,-0.00159299,0.003315541,0.007374242,-0.05944523,0.03461264,0.01728258,0.06637385,-0.0194777,0.003218426,0.05438129,-0.003482922,0.05412007,0.04179631,-0.03568633,0.01739803,-0.06072657,-0.007053599,0.08800688,0.01984415,0.02390886,0.07697179,0.01145599,0.01208424,0.09247364,0.05772869,0.003832408,0.05276166,0.01257886,0.06912158,0.04688452,-0.01042406,0.03328864,0.01179768,0.0606308,-0.04865792,0.04179839,0.05540396,-0.02529657,-0.07643916,0.02578737,0.006498883,-0.02497839,-0.02580207,-0.01130821,-0.01364255,0.0150541,-0.02525561,-0.02782701,-0.03012366,0.04050319,0.009892317,0.08283318,0.1668567,-0.03989119,-0.01391697,-0.002468638,0.05521529,0.03388644,-0.0318558,0.03695305,0.06588549,-0.06435316,-0.04575963,0.06262962,-0.01627718,-0.01872162,-0.03840854,-0.02250041,-0.001011,-0.008148938,-0.05077822,0.03568366,0.08981024,-0.002745576,0.06255788,0.08063643,0.01075719,-0.0628257,-0.06625758,0.03163422,0.01918121,0.01582899,-0.0492598,-0.02923822,0.02688461,-0.0601699,0.02816258,-0.01673324,0.02987385,0.04095792,-0.060695,-0.0202417,-0.04946754,-0.008873626,-0.002304502,0.02961203,0.009346325,0.08768545,-0.05269575,-0.07158699,-0.07052373,-0.03764622,-0.04844782,-8.019313e-05,-0.01672898,-0.03600013,0.07500212,-0.01585611,-0.05205542,-0.09268685
